source,target,weight
93,353,60
93,356,96
93,361,20
93,362,20
93,366,11
93,368,92
93,369,85
93,374,89
93,377,26
93,379,29
93,381,98
93,382,37
93,383,75
93,384,58
93,393,90
93,397,93
93,398,15
93,403,65
93,409,38
93,412,48
93,416,63
93,419,9
93,423,50
93,427,81
93,428,48
93,432,86
93,436,7
93,442,40
93,446,65
93,447,18
93,450,9
93,454,88
93,455,79
93,457,58
93,460,72
93,463,48
93,466,53
93,473,22
93,476,69
93,478,2
93,481,99
93,483,1
93,486,88
93,488,63
93,492,83
93,496,78
93,499,77
93,500,24
93,501,8
93,502,47
93,507,87
93,509,99
93,510,84
93,514,65
93,517,56
93,520,92
93,524,76
93,528,2
93,534,31
93,538,75
93,539,20
93,541,48
93,544,86
93,547,95
93,549,68
93,551,30
93,553,98
93,558,63
93,562,1
93,567,57
93,571,89
93,575,39
93,587,74
93,591,80
93,595,98
93,596,51
93,598,23
93,603,54
93,605,13
93,607,30
93,609,51
93,617,82
93,623,87
93,629,9
93,630,70
93,634,77
93,635,4
93,640,59
93,649,59
93,654,41
93,657,10
93,660,96
93,661,28
93,662,64
93,664,96
93,675,9
93,683,66
93,684,38
93,685,1
93,686,45
93,688,77
93,689,5
93,696,60
93,697,7
93,698,89
93,699,88
93,701,7
93,710,56
93,711,48
93,712,85
93,713,93
93,714,42
93,715,18
93,722,36
93,727,57
93,729,75
93,730,77
93,734,75
93,735,68
93,736,57
93,741,29
93,748,5
93,750,34
93,761,43
93,763,3
93,764,74
93,768,51
93,772,13
93,775,40
93,776,83
93,777,63
93,779,35
93,781,85
93,782,90
93,783,53
93,787,83
93,790,45
93,792,82
93,797,38
93,800,24
93,802,10
93,805,92
93,806,62
93,811,76
93,819,62
93,821,34
93,822,50
93,823,85
93,825,57
93,830,51
93,833,24
93,835,88
93,837,43
93,841,3
93,844,91
93,846,3
93,853,47
93,855,78
93,861,35
93,864,9
93,866,41
93,867,38
93,869,54
93,875,72
93,883,84
93,892,28
93,893,71
93,894,79
93,897,70
93,900,15
93,907,93
93,908,53
93,910,100
93,912,98
93,924,23
93,925,99
93,933,13
93,936,22
93,939,40
93,942,43
93,945,35
93,946,84
93,947,14
93,949,31
93,951,80
93,961,18
93,963,85
93,966,81
93,968,9
93,970,12
93,972,73
93,973,86
93,975,57
93,981,10
93,983,20
93,986,69
93,988,2
93,989,59
93,992,72
93,995,16
93,997,53
93,998,45
93,1000,72
93,1002,61
93,1004,39
93,1007,58
93,1012,62
93,1014,5
93,1016,10
93,1018,35
93,1020,13
93,94,2
94,103,99
94,109,52
94,112,91
94,113,77
94,116,92
94,117,75
94,120,100
94,121,90
94,122,19
94,124,74
94,126,13
94,130,26
94,135,43
94,137,68
94,142,88
94,143,2
94,146,17
94,147,22
94,151,96
94,153,2
94,156,20
94,157,98
94,158,99
94,160,5
94,163,21
94,165,47
94,166,60
94,167,90
94,172,69
94,180,6
94,183,12
94,186,28
94,188,77
94,189,48
94,190,41
94,196,93
94,200,78
94,202,31
94,205,6
94,207,67
94,209,98
94,211,89
94,212,9
94,214,11
94,220,34
94,222,19
94,223,23
94,225,55
94,229,72
94,232,95
94,233,55
94,237,22
94,247,68
94,254,13
94,262,98
94,264,70
94,265,90
94,274,42
94,275,19
94,279,99
94,285,20
94,290,7
94,292,13
94,298,33
94,299,87
94,301,22
94,302,30
94,306,16
94,309,18
94,314,45
94,317,24
94,318,19
94,322,4
94,326,16
94,327,35
94,328,4
94,329,67
94,332,62
94,333,100
94,337,19
94,338,37
94,340,45
94,344,5
94,352,50
94,355,12
94,358,76
94,361,12
94,362,93
94,369,76
94,372,10
94,376,98
94,379,59
94,387,100
94,388,2
94,390,36
94,391,73
94,393,45
94,395,80
94,397,25
94,403,40
94,408,40
94,410,40
94,412,43
94,414,44
94,415,62
94,418,91
94,420,89
94,421,16
94,431,36
94,432,74
94,437,46
94,438,100
94,441,68
94,444,3
94,445,18
94,448,44
94,452,9
94,454,91
94,463,66
94,464,63
94,474,17
94,475,33
94,478,50
94,480,50
94,484,7
94,488,13
94,492,16
94,493,47
94,500,93
94,507,87
94,511,69
94,516,93
94,518,33
94,521,45
94,528,47
94,530,74
94,531,36
94,533,30
94,535,41
94,547,65
94,549,67
94,565,14
94,566,84
94,571,96
94,575,21
94,579,48
94,580,54
94,581,7
94,582,86
94,584,20
94,587,84
94,588,10
94,591,53
94,596,97
94,598,55
94,613,46
94,619,99
94,622,21
94,627,11
94,628,91
94,630,2
94,636,4
94,640,93
94,646,32
94,650,20
94,652,84
94,653,52
94,655,47
94,664,72
94,666,72
94,668,5
94,670,26
94,671,39
94,672,1
94,674,41
94,675,60
94,680,43
94,681,7
94,682,21
94,686,2
94,689,48
94,690,46
94,691,2
94,693,100
94,694,44
94,699,10
94,710,81
94,714,80
94,716,38
94,719,89
94,722,16
94,725,60
94,730,55
94,731,54
94,732,75
94,736,88
94,744,65
94,746,63
94,748,50
94,749,43
94,751,75
94,752,86
94,762,73
94,763,65
94,764,9
94,772,43
94,773,2
94,776,34
94,777,95
94,779,89
94,784,83
94,786,24
94,788,89
94,792,18
94,793,66
94,796,56
94,804,86
94,805,52
94,806,46
94,807,15
94,809,54
94,810,27
94,813,82
94,815,82
94,816,64
94,819,35
94,822,3
94,827,40
94,830,43
94,831,94
94,832,40
94,833,57
94,835,61
94,838,80
94,839,20
94,840,51
94,843,92
94,848,76
94,850,81
94,851,28
94,852,54
94,854,75
94,856,56
94,858,4
94,864,52
94,865,84
94,871,8
94,874,17
94,875,35
94,878,50
94,880,86
94,886,5
94,888,62
94,898,26
94,901,84
94,907,28
94,912,4
94,914,67
94,920,21
94,922,93
94,927,29
94,929,10
94,930,49
94,931,28
94,936,59
94,937,78
94,944,46
94,945,41
94,946,2
94,947,34
94,949,42
94,950,10
94,951,26
94,954,21
94,962,32
94,967,85
94,976,66
94,982,32
94,987,65
94,989,33
94,990,47
94,991,68
94,992,24
94,995,24
94,999,28
94,1000,72
94,1001,61
94,1003,88
94,1012,92
94,1014,47
94,1015,37
94,1018,76
94,1020,65
94,1023,69
94,95,37
95,99,23
95,104,30
95,108,41
95,111,87
95,115,57
95,117,78
95,121,1
95,125,76
95,126,77
95,132,54
95,133,64
95,134,7
95,142,22
95,147,6
95,148,83
95,151,19
95,152,28
95,158,93
95,170,74
95,172,34
95,174,63
95,188,21
95,189,34
95,192,82
95,193,29
95,194,47
95,198,13
95,199,90
95,200,8
95,202,100
95,209,65
95,216,6
95,219,79
95,220,42
95,226,60
95,227,100
95,233,35
95,242,95
95,245,27
95,249,74
95,253,60
95,255,22
95,257,20
95,270,33
95,276,83
95,279,83
95,280,19
95,281,7
95,283,37
95,284,72
95,288,27
95,290,60
95,302,53
95,304,82
95,305,46
95,306,68
95,307,89
95,309,84
95,315,24
95,324,13
95,325,57
95,327,43
95,328,47
95,330,34
95,331,43
95,334,55
95,340,63
95,343,26
95,345,47
95,351,33
95,353,6
95,355,87
95,356,22
95,361,5
95,373,88
95,379,48
95,381,40
95,382,21
95,383,43
95,387,47
95,389,87
95,390,42
95,397,57
95,400,13
95,402,32
95,404,55
95,406,13
95,413,28
95,415,65
95,417,11
95,419,25
95,422,25
95,426,59
95,427,77
95,429,100
95,434,32
95,436,92
95,438,47
95,447,44
95,448,55
95,450,18
95,452,53
95,453,77
95,456,56
95,462,71
95,468,47
95,469,32
95,470,32
95,472,43
95,476,72
95,478,15
95,479,41
95,480,51
95,481,47
95,485,7
95,492,65
95,495,92
95,498,21
95,500,76
95,501,67
95,503,20
95,507,48
95,510,1
95,514,25
95,521,25
95,524,2
95,525,40
95,527,28
95,528,72
95,534,59
95,542,2
95,543,49
95,545,90
95,548,94
95,554,72
95,559,6
95,562,5
95,563,68
95,567,84
95,568,81
95,572,57
95,575,99
95,579,69
95,581,33
95,584,71
95,587,89
95,588,58
95,590,16
95,597,30
95,599,52
95,602,1
95,604,12
95,611,2
95,613,3
95,617,99
95,619,20
95,624,40
95,626,73
95,627,59
95,631,92
95,632,89
95,633,51
95,640,35
95,644,50
95,645,31
95,646,55
95,648,43
95,652,73
95,654,85
95,655,64
95,656,93
95,662,34
95,665,54
95,666,65
95,667,86
95,670,57
95,684,83
95,685,22
95,687,25
95,692,66
95,693,84
95,697,100
95,704,80
95,705,29
95,711,8
95,713,20
95,714,12
95,718,42
95,721,11
95,723,35
95,725,55
95,732,75
95,737,21
95,741,89
95,743,76
95,756,65
95,758,69
95,759,32
95,764,86
95,769,37
95,773,96
95,778,81
95,783,21
95,787,12
95,791,19
95,796,93
95,799,13
95,800,81
95,806,60
95,812,94
95,815,88
95,823,17
95,824,50
95,828,14
95,830,39
95,832,91
95,841,12
95,843,71
95,844,96
95,847,91
95,849,51
95,852,13
95,856,71
95,860,89
95,861,63
95,863,10
95,869,98
95,874,43
95,875,97
95,876,95
95,878,1
95,880,30
95,888,28
95,891,82
95,895,83
95,897,80
95,901,85
95,908,84
95,909,49
95,910,31
95,913,69
95,914,61
95,917,13
95,918,4
95,931,7
95,933,61
95,934,41
95,945,35
95,946,59
95,948,95
95,950,19
95,951,12
95,954,79
95,956,54
95,957,8
95,959,23
95,960,86
95,966,65
95,967,81
95,969,17
95,973,61
95,975,41
95,976,89
95,979,87
95,982,22
95,985,7
95,986,30
95,987,96
95,988,10
95,989,84
95,1005,25
95,1011,3
95,1017,83
95,1020,23
95,1023,81
95,96,80
96,97,58
96,100,80
96,102,71
96,103,53
96,107,26
96,111,88
96,118,61
96,119,60
96,120,70
96,121,85
96,123,8
96,130,5
96,132,82
96,139,52
96,150,68
96,151,23
96,157,23
96,159,73
96,166,10
96,173,1
96,174,48
96,176,90
96,183,41
96,185,56
96,187,65
96,191,30
96,196,54
96,197,33
96,199,37
96,201,75
96,203,11
96,208,64
96,209,13
96,213,13
96,219,46
96,231,12
96,237,63
96,243,20
96,246,40
96,248,63
96,250,34
96,261,8
96,262,4
96,267,56
96,269,57
96,271,50
96,281,100
96,287,97
96,294,90
96,295,15
96,300,89
96,306,9
96,311,87
96,315,54
96,317,42
96,332,69
96,336,58
96,340,99
96,344,97
96,345,66
96,347,77
96,350,71
96,358,81
96,373,27
96,374,94
96,375,33
96,377,42
96,381,6
96,386,58
96,388,78
96,389,99
96,390,58
96,398,28
96,399,95
96,400,5
96,402,77
96,404,16
96,407,21
96,409,24
96,412,81
96,416,3
96,417,63
96,419,50
96,420,3
96,423,91
96,431,24
96,435,43
96,438,9
96,439,35
96,440,62
96,444,77
96,447,59
96,450,59
96,452,20
96,456,81
96,457,39
96,471,62
96,473,61
96,474,42
96,476,20
96,477,47
96,482,43
96,484,1
96,490,96
96,491,62
96,493,61
96,495,50
96,508,41
96,513,69
96,515,23
96,516,41
96,517,92
96,519,28
96,521,90
96,524,61
96,526,55
96,531,46
96,533,12
96,536,81
96,539,99
96,542,28
96,543,47
96,544,35
96,548,26
96,551,21
96,552,7
96,556,96
96,563,27
96,568,29
96,570,5
96,571,46
96,572,72
96,578,41
96,584,64
96,587,56
96,593,53
96,595,80
96,598,14
96,600,7
96,601,28
96,604,63
96,610,33
96,611,86
96,613,70
96,616,54
96,617,16
96,624,86
96,626,36
96,627,32
96,628,17
96,629,36
96,633,73
96,636,55
96,637,7
96,640,30
96,642,71
96,647,92
96,650,41
96,653,4
96,654,47
96,656,21
96,657,60
96,660,80
96,664,39
96,667,53
96,674,57
96,681,45
96,685,24
96,686,10
96,687,87
96,688,9
96,692,66
96,697,67
96,701,1
96,704,64
96,707,69
96,712,39
96,713,25
96,714,68
96,720,76
96,723,42
96,724,83
96,725,100
96,727,89
96,730,85
96,736,28
96,737,27
96,741,69
96,743,11
96,745,30
96,746,41
96,757,69
96,764,45
96,765,37
96,770,4
96,772,43
96,775,65
96,778,80
96,779,67
96,783,14
96,784,37
96,798,13
96,799,58
96,800,16
96,806,11
96,807,87
96,809,50
96,813,54
96,815,57
96,825,28
96,835,2
96,836,51
96,837,5
96,838,13
96,840,68
96,850,49
96,862,18
96,876,11
96,877,39
96,884,77
96,890,100
96,893,18
96,894,20
96,896,31
96,900,66
96,903,50
96,905,82
96,906,4
96,910,41
96,914,91
96,917,35
96,921,17
96,923,80
96,930,69
96,941,96
96,942,55
96,949,77
96,955,70
96,959,67
96,960,13
96,964,13
96,967,5
96,979,90
96,981,58
96,986,72
96,991,14
96,994,28
96,995,33
96,997,11
96,1001,76
96,1003,77
96,1010,45
96,1018,73
97,100,32
97,102,62
97,106,27
97,107,17
97,111,99
97,117,55
97,122,35
97,125,92
97,129,71
97,130,29
97,133,52
97,135,28
97,142,10
97,147,8
97,149,79
97,150,89
97,152,23
97,162,77
97,168,85
97,170,43
97,173,60
97,176,27
97,177,14
97,179,65
97,181,97
97,182,45
97,196,67
97,198,24
97,203,79
97,204,49
97,207,63
97,209,68
97,210,63
97,211,23
97,212,34
97,214,38
97,222,5
97,225,6
97,235,71
97,244,36
97,246,43
97,248,85
97,251,61
97,252,41
97,256,27
97,260,18
97,271,99
97,277,19
97,279,1
97,283,69
97,287,32
97,292,84
97,300,49
97,302,88
97,303,43
97,305,99
97,306,2
97,308,14
97,309,10
97,317,27
97,320,99
97,321,24
97,324,80
97,328,19
97,329,6
97,337,22
97,338,44
97,344,43
97,348,92
97,350,70
97,351,49
97,354,86
97,355,43
97,358,61
97,361,75
97,364,48
97,365,43
97,366,77
97,375,73
97,389,52
97,392,66
97,396,65
97,397,75
97,402,8
97,403,80
97,404,89
97,405,15
97,408,33
97,415,32
97,416,94
97,417,3
97,419,53
97,422,20
97,437,88
97,438,93
97,442,21
97,443,21
97,445,70
97,455,70
97,457,3
97,459,99
97,461,74
97,463,64
97,470,40
97,477,56
97,480,18
97,481,23
97,483,79
97,486,13
97,492,1
97,493,3
97,497,57
97,499,30
97,502,44
97,503,70
97,507,12
97,508,33
97,509,39
97,511,98
97,514,24
97,516,84
97,517,70
97,520,90
97,521,57
97,526,46
97,529,67
97,530,62
97,533,57
97,536,77
97,537,5
97,539,73
97,540,83
97,543,49
97,545,82
97,548,23
97,551,19
97,553,29
97,554,69
97,560,56
97,562,22
97,569,85
97,570,22
97,572,80
97,573,12
97,578,48
97,580,64
97,586,31
97,588,17
97,592,68
97,593,23
97,594,45
97,596,57
97,604,56
97,607,96
97,613,17
97,618,12
97,619,39
97,622,55
97,624,35
97,627,74
97,631,54
97,637,88
97,640,81
97,642,85
97,649,91
97,650,63
97,651,82
97,652,100
97,657,28
97,660,74
97,664,79
97,665,58
97,670,99
97,680,91
97,684,29
97,685,56
97,686,72
97,691,39
97,692,55
97,695,26
97,697,23
97,703,87
97,706,83
97,713,99
97,720,52
97,722,28
97,725,70
97,729,68
97,730,88
97,731,80
97,732,56
97,733,91
97,737,11
97,738,44
97,740,27
97,741,67
97,743,35
97,749,24
97,756,9
97,758,97
97,762,27
97,763,83
97,765,65
97,770,30
97,771,25
97,775,30
97,780,48
97,781,13
97,782,82
97,789,3
97,797,50
97,807,95
97,809,17
97,812,12
97,815,70
97,817,77
97,819,18
97,820,6
97,832,100
97,834,4
97,837,41
97,839,70
97,840,88
97,842,71
97,843,83
97,844,44
97,849,51
97,852,77
97,867,71
97,875,74
97,883,31
97,884,2
97,893,32
97,894,100
97,895,75
97,900,67
97,906,47
97,910,15
97,915,58
97,916,76
97,921,48
97,923,89
97,925,16
97,930,11
97,935,21
97,936,19
97,940,86
97,941,4
97,942,73
97,944,28
97,945,63
97,946,1
97,947,57
97,948,9
97,950,30
97,951,44
97,953,98
97,959,66
97,961,65
97,964,33
97,969,45
97,972,68
97,976,27
97,978,12
97,980,74
97,982,58
97,990,52
97,992,34
97,995,33
97,996,41
97,1001,97
97,1002,41
97,1011,35
97,1012,79
97,1015,100
97,1021,37
97,1022,95
97,98,81
98,99,86
98,102,57
98,107,52
98,108,95
98,111,95
98,113,92
98,115,71
98,116,46
98,118,79
98,120,55
98,124,59
98,132,95
98,136,40
98,139,99
98,140,83
98,147,56
98,148,67
98,150,94
98,154,41
98,155,78
98,156,2
98,169,78
98,172,42
98,176,64
98,181,35
98,185,74
98,186,30
98,190,84
98,194,27
98,196,44
98,197,84
98,199,73
98,200,86
98,202,89
98,204,6
98,206,46
98,209,81
98,210,39
98,212,69
98,216,52
98,217,73
98,218,15
98,222,18
98,224,100
98,229,20
98,231,77
98,237,80
98,239,57
98,241,53
98,246,62
98,247,41
98,249,63
98,250,56
98,251,68
98,260,37
98,262,79
98,266,65
98,267,100
98,268,66
98,273,60
98,274,96
98,277,6
98,283,86
98,286,20
98,287,4
98,304,99
98,305,48
98,307,85
98,315,78
98,317,46
98,318,27
98,319,27
98,320,36
98,321,67
98,322,64
98,323,43
98,324,78
98,326,18
98,327,2
98,329,54
98,336,43
98,337,11
98,338,39
98,340,12
98,352,89
98,354,28
98,366,67
98,367,12
98,368,5
98,369,50
98,373,85
98,375,42
98,381,34
98,384,10
98,391,55
98,393,27
98,394,39
98,396,20
98,398,17
98,399,18
98,400,39
98,402,85
98,413,77
98,414,9
98,415,4
98,422,3
98,433,63
98,434,52
98,435,95
98,436,54
98,437,26
98,440,70
98,442,61
98,446,60
98,449,15
98,455,58
98,458,50
98,460,46
98,484,69
98,487,77
98,488,23
98,491,81
98,494,28
98,499,60
98,500,22
98,501,73
98,505,55
98,515,41
98,517,79
98,521,11
98,525,68
98,526,47
98,527,28
98,530,14
98,532,75
98,543,85
98,544,9
98,549,35
98,550,93
98,553,4
98,559,92
98,561,44
98,565,94
98,566,77
98,569,51
98,573,77
98,574,65
98,576,95
98,579,79
98,581,56
98,584,93
98,597,61
98,606,85
98,607,24
98,611,94
98,618,71
98,619,81
98,620,45
98,621,41
98,623,100
98,631,14
98,634,19
98,636,1
98,639,69
98,643,28
98,644,90
98,646,34
98,650,76
98,656,90
98,658,63
98,663,52
98,664,77
98,666,99
98,669,22
98,671,29
98,687,6
98,690,75
98,694,22
98,703,34
98,708,3
98,711,43
98,712,81
98,713,43
98,714,54
98,718,32
98,720,1
98,721,56
98,723,90
98,727,73
98,732,65
98,733,27
98,740,87
98,742,46
98,749,92
98,751,55
98,752,78
98,758,2
98,759,40
98,766,96
98,769,77
98,770,29
98,771,69
98,773,82
98,775,94
98,781,20
98,782,10
98,784,82
98,786,20
98,792,5
98,796,96
98,798,71
98,809,53
98,810,68
98,814,77
98,816,39
98,819,95
98,820,49
98,821,43
98,822,81
98,823,36
98,825,13
98,828,20
98,830,87
98,832,71
98,834,70
98,837,46
98,844,43
98,849,44
98,850,5
98,851,15
98,853,8
98,854,69
98,856,23
98,857,5
98,858,68
98,864,24
98,866,74
98,867,29
98,873,5
98,875,49
98,879,58
98,882,7
98,883,52
98,893,59
98,894,11
98,896,29
98,897,52
98,900,52
98,901,96
98,903,16
98,906,38
98,911,28
98,914,91
98,918,32
98,919,77
98,925,29
98,928,83
98,933,38
98,934,62
98,935,19
98,941,24
98,942,79
98,946,48
98,947,99
98,951,15
98,954,66
98,956,58
98,957,11
98,958,15
98,960,15
98,962,3
98,966,46
98,968,88
98,970,100
98,974,100
98,975,79
98,976,30
98,981,59
98,985,46
98,986,39
98,988,90
98,989,63
98,995,44
98,996,20
98,1003,16
98,1010,74
98,1011,29
98,1013,37
98,1014,5
98,1023,5
99,100,39
99,103,29
99,106,57
99,108,24
99,119,85
99,125,8
99,127,73
99,128,53
99,131,68
99,132,57
99,134,91
99,136,10
99,138,70
99,142,53
99,143,68
99,144,91
99,146,89
99,148,84
99,155,30
99,156,39
99,160,31
99,168,27
99,169,48
99,170,98
99,171,8
99,177,15
99,190,53
99,196,89
99,199,8
99,200,44
99,201,44
99,207,86
99,210,55
99,215,37
99,219,36
99,221,98
99,223,44
99,226,69
99,227,37
99,228,35
99,229,93
99,230,39
99,232,5
99,240,48
99,244,46
99,246,51
99,247,46
99,248,14
99,251,62
99,252,69
99,254,62
99,255,98
99,259,38
99,269,94
99,274,100
99,285,45
99,287,69
99,293,55
99,294,71
99,298,56
99,301,30
99,303,60
99,305,28
99,315,86
99,316,62
99,321,1
99,323,53
99,325,64
99,330,97
99,334,6
99,336,68
99,348,36
99,357,2
99,361,82
99,367,82
99,370,35
99,371,55
99,382,89
99,384,59
99,385,13
99,386,48
99,389,98
99,391,78
99,392,99
99,395,40
99,396,74
99,398,43
99,402,73
99,410,84
99,418,6
99,420,52
99,422,89
99,425,32
99,428,14
99,429,90
99,441,14
99,443,75
99,445,31
99,450,7
99,453,16
99,457,10
99,462,53
99,466,73
99,470,60
99,471,14
99,472,35
99,473,36
99,474,27
99,482,25
99,486,43
99,492,10
99,496,41
99,497,58
99,500,86
99,503,89
99,504,62
99,508,53
99,509,72
99,514,64
99,515,89
99,516,12
99,518,31
99,521,97
99,522,38
99,528,31
99,530,10
99,532,17
99,533,20
99,536,89
99,541,23
99,542,25
99,544,5
99,546,67
99,548,4
99,549,24
99,550,18
99,554,98
99,556,3
99,557,68
99,561,49
99,563,8
99,564,89
99,565,85
99,567,47
99,569,61
99,577,3
99,578,9
99,584,36
99,586,37
99,593,13
99,599,9
99,601,18
99,609,95
99,611,86
99,614,95
99,621,93
99,626,84
99,635,42
99,644,8
99,646,67
99,648,8
99,651,1
99,652,90
99,654,94
99,655,76
99,659,30
99,660,8
99,661,31
99,663,94
99,667,54
99,672,37
99,674,90
99,675,12
99,676,100
99,677,21
99,684,54
99,685,66
99,688,44
99,690,23
99,691,94
99,694,8
99,695,66
99,696,59
99,700,37
99,707,83
99,708,43
99,710,31
99,713,39
99,714,78
99,716,6
99,717,40
99,718,1
99,723,59
99,724,60
99,725,92
99,730,36
99,731,25
99,732,72
99,739,57
99,746,59
99,750,43
99,751,23
99,760,40
99,771,44
99,774,75
99,777,73
99,780,87
99,783,78
99,788,67
99,790,69
99,793,2
99,810,29
99,814,26
99,828,81
99,833,27
99,837,62
99,847,93
99,852,72
99,860,50
99,862,36
99,867,10
99,871,93
99,874,70
99,878,74
99,879,32
99,881,45
99,885,20
99,895,13
99,901,41
99,902,40
99,904,3
99,906,56
99,912,86
99,919,72
99,922,3
99,923,64
99,924,61
99,928,18
99,930,48
99,931,26
99,932,16
99,934,64
99,941,57
99,946,16
99,949,49
99,959,46
99,960,62
99,961,60
99,962,1
99,963,41
99,970,37
99,971,5
99,972,96
99,974,62
99,978,24
99,981,53
99,982,79
99,983,82
99,988,10
99,991,55
99,994,60
99,999,73
99,1002,54
99,1004,56
99,1012,28
100,109,14
100,110,37
100,115,41
100,118,54
100,119,32
100,120,34
100,123,10
100,130,32
100,131,55
100,132,18
100,133,21
100,134,28
100,138,63
100,140,56
100,142,9
100,143,92
100,144,5
100,147,90
100,153,52
100,155,46
100,156,48
100,159,73
100,161,46
100,162,76
100,165,36
100,170,46
100,175,7
100,176,57
100,178,44
100,179,23
100,182,10
100,184,59
100,188,62
100,190,46
100,191,61
100,201,71
100,202,72
100,209,55
100,211,88
100,213,74
100,217,91
100,219,78
100,221,53
100,222,59
100,223,26
100,224,75
100,225,28
100,226,67
100,230,26
100,233,4
100,238,82
100,240,73
100,245,74
100,268,17
100,273,14
100,274,55
100,275,67
100,284,20
100,289,63
100,292,11
100,297,49
100,305,47
100,309,63
100,314,6
100,316,86
100,320,60
100,326,84
100,327,37
100,331,98
100,332,44
100,335,30
100,336,60
100,345,88
100,346,99
100,349,39
100,352,74
100,353,55
100,360,85
100,361,90
100,364,4
100,365,1
100,367,49
100,378,52
100,379,72
100,380,12
100,382,37
100,391,13
100,400,4
100,401,19
100,403,84
100,411,27
100,415,54
100,419,41
100,420,91
100,424,73
100,428,57
100,432,8
100,433,97
100,435,76
100,441,28
100,444,17
100,449,33
100,450,86
100,453,67
100,457,63
100,458,5
100,461,76
100,463,17
100,480,94
100,485,61
100,493,54
100,500,6
100,506,8
100,510,17
100,511,80
100,517,4
100,518,67
100,521,39
100,527,77
100,530,14
100,533,35
100,538,35
100,540,89
100,547,20
100,548,72
100,555,43
100,560,8
100,563,52
100,577,57
100,578,65
100,580,39
100,581,87
100,584,13
100,585,22
100,587,96
100,591,69
100,594,20
100,595,10
100,604,50
100,605,16
100,612,38
100,614,36
100,618,100
100,621,11
100,630,49
100,631,48
100,634,91
100,639,40
100,640,46
100,642,1
100,648,74
100,649,56
100,651,44
100,655,22
100,656,48
100,658,77
100,659,90
100,661,89
100,668,78
100,669,28
100,677,68
100,678,79
100,694,79
100,704,28
100,706,4
100,709,53
100,711,73
100,712,3
100,718,6
100,722,71
100,723,16
100,724,94
100,726,66
100,729,83
100,734,74
100,735,39
100,736,87
100,739,2
100,741,76
100,743,59
100,744,89
100,748,87
100,755,87
100,756,15
100,760,91
100,762,16
100,768,6
100,770,72
100,772,69
100,774,33
100,786,37
100,787,97
100,789,58
100,794,98
100,796,50
100,800,85
100,803,36
100,805,58
100,813,99
100,815,73
100,817,77
100,825,29
100,826,25
100,830,33
100,832,70
100,835,23
100,836,34
100,839,3
100,842,14
100,848,47
100,850,85
100,856,14
100,859,68
100,860,42
100,862,97
100,865,58
100,871,82
100,874,34
100,876,1
100,878,22
100,882,13
100,888,21
100,898,86
100,908,47
100,914,44
100,915,87
100,916,97
100,917,64
100,919,97
100,920,8
100,921,97
100,922,66
100,926,66
100,944,30
100,947,47
100,950,10
100,953,71
100,961,25
100,963,33
100,968,11
100,971,52
100,974,3
100,976,72
100,977,51
100,978,1
100,979,45
100,980,10
100,989,27
100,990,96
100,998,96
100,1000,12
100,1002,89
100,1004,61
100,1009,77
100,1010,85
100,1011,71
100,1016,85
100,1020,27
100,1022,85
100,1023,83
100,101,35
101,105,38
101,109,49
101,110,90
101,111,29
101,112,37
101,113,41
101,120,26
101,125,30
101,129,66
101,136,84
101,137,89
101,140,50
101,151,78
101,152,49
101,157,16
101,162,78
101,167,35
101,172,68
101,176,17
101,201,71
101,202,72
101,205,71
101,211,2
101,214,56
101,219,72
101,227,66
101,228,52
101,234,4
101,235,42
101,236,8
101,239,64
101,241,51
101,245,80
101,250,91
101,252,30
101,254,88
101,255,95
101,256,46
101,257,94
101,258,75
101,263,95
101,264,82
101,268,6
101,270,54
101,273,87
101,275,49
101,279,39
101,284,5
101,287,9
101,289,89
101,295,83
101,298,50
101,300,95
101,302,26
101,304,4
101,312,66
101,313,76
101,315,64
101,324,82
101,325,39
101,326,66
101,327,6
101,329,12
101,335,60
101,337,31
101,339,18
101,341,66
101,347,75
101,352,77
101,353,27
101,357,16
101,358,86
101,360,17
101,362,48
101,363,49
101,369,71
101,370,64
101,373,83
101,381,46
101,389,34
101,398,23
101,400,8
101,405,98
101,407,40
101,408,53
101,412,64
101,414,15
101,418,88
101,419,17
101,421,91
101,423,9
101,425,8
101,426,76
101,430,19
101,433,78
101,434,18
101,440,86
101,442,2
101,444,23
101,447,99
101,449,45
101,454,22
101,455,93
101,462,7
101,463,75
101,467,83
101,468,28
101,470,11
101,474,67
101,480,5
101,482,19
101,484,43
101,486,84
101,496,69
101,500,80
101,501,43
101,509,45
101,510,59
101,511,38
101,513,84
101,516,21
101,518,24
101,525,55
101,526,13
101,530,16
101,537,49
101,538,17
101,539,58
101,541,59
101,542,14
101,546,83
101,553,35
101,557,89
101,566,100
101,567,58
101,568,8
101,575,55
101,579,8
101,582,10
101,587,49
101,588,52
101,591,80
101,600,57
101,601,85
101,603,95
101,606,10
101,607,97
101,611,43
101,613,20
101,616,34
101,627,62
101,632,14
101,633,18
101,635,51
101,641,26
101,642,32
101,652,71
101,654,40
101,658,63
101,661,27
101,662,39
101,663,26
101,664,32
101,665,41
101,666,41
101,675,9
101,679,88
101,681,3
101,682,59
101,685,92
101,687,63
101,691,58
101,695,16
101,703,63
101,705,67
101,706,12
101,707,73
101,709,34
101,710,89
101,711,63
101,714,18
101,716,86
101,721,63
101,722,85
101,723,9
101,727,70
101,729,46
101,730,89
101,731,33
101,733,65
101,740,53
101,743,78
101,745,63
